Run_number,Counts
26.0,-2155.0
26.0,1147.0
26.0,510.0
26.0,-301.0
26.0,3349.0
26.0,1980.0
26.0,2393.0
26.0,413.0
26.0,1693.0
26.0,1111.0
26.0,1360.0
26.0,-864.0
26.0,3182.0
26.0,2020.0
26.0,46.0
26.0,277.0
26.0,-5.0
26.0,-1261.0
26.0,2935.0
26.0,952.0
26.0,1214.0
26.0,970.0
26.0,2006.0
26.0,-911.0
26.0,1612.0
26.0,19.0
26.0,-2071.0
26.0,-1247.0
26.0,-4622.0
26.0,-2428.0
26.0,2615.0
26.0,1194.0
26.0,2538.0
26.0,1253.0
26.0,509.0
26.0,616.0
26.0,2709.0
26.0,1065.0
26.0,3019.0
26.0,-462.0
26.0,36.0
26.0,1037.0
26.0,-1335.0
26.0,-829.0
26.0,-1608.0
26.0,1396.0
26.0,2753.0
26.0,-523.0
26.0,-1991.0
26.0,-887.0
26.0,351.0
26.0,-180.0
26.0,-2527.0
26.0,842.0
26.0,-2730.0
26.0,-584.0
26.0,-110.0
26.0,-403.0
26.0,3495.0
26.0,2796.0
26.0,823.0
26.0,-3586.0
26.0,-4182.0
26.0,-1311.0
26.0,-151.0
26.0,-511.0
26.0,461.0
26.0,1810.0
26.0,564.0
26.0,1209.0
26.0,1991.0
26.0,2304.0
26.0,-341.0
26.0,291.0
26.0,-932.0
26.0,-1217.0
26.0,-2777.0
26.0,148.0
26.0,761.0
26.0,1978.0
26.0,3111.0
26.0,-1082.0
26.0,2510.0
26.0,2790.0
26.0,806.0
26.0,1155.0
26.0,-521.0
26.0,-266.0
26.0,-506.0
26.0,-1808.0
26.0,1090.0
26.0,1166.0
26.0,12344.0
26.0,6077.0
26.0,7323.0
26.0,14144.0
26.0,13719.0
26.0,13386.0
26.0,12714.0
26.0,10377.0
26.0,12404.0
26.0,11731.0
26.0,13563.0
26.0,9037.0
26.0,10625.0
26.0,9993.0
26.0,12074.0
26.0,11944.0
26.0,8313.0
26.0,12900.0
26.0,10630.0
26.0,12334.0
26.0,9465.0
26.0,15222.0
26.0,8298.0
26.0,8399.0
26.0,12874.0
26.0,10531.0
26.0,11219.0
26.0,12086.0
26.0,11867.0
26.0,9510.0
26.0,10188.0
26.0,9661.0
26.0,13215.0
26.0,7524.0
26.0,1211.0
26.0,1641.0
26.0,1109.0
26.0,1249.0
26.0,-408.0
26.0,2147.0
26.0,-1553.0
26.0,-332.0
26.0,-344.0
26.0,-2289.0
26.0,-2200.0
26.0,-1148.0
26.0,-354.0
26.0,-279.0
26.0,676.0
26.0,2201.0
26.0,3003.0
26.0,1177.0
26.0,211.0
26.0,630.0
26.0,1709.0
26.0,552.0
26.0,-375.0
26.0,2276.0
26.0,2808.0
26.0,2670.0
26.0,8916.0
26.0,11668.0
26.0,13639.0
26.0,8914.0
26.0,13804.0
26.0,12604.0
26.0,9992.0
26.0,12570.0
26.0,11668.0
26.0,7745.0
26.0,11169.0
26.0,13590.0
26.0,13551.0
26.0,10907.0
26.0,13339.0
26.0,8335.0
26.0,9009.0
26.0,13527.0
26.0,8969.0
26.0,8626.0
26.0,15659.0
26.0,27674.0
26.0,21898.0
26.0,18243.0
26.0,21491.0
26.0,21538.0
26.0,25058.0
26.0,23198.0
26.0,20994.0
26.0,22430.0
26.0,21406.0
26.0,21123.0
26.0,21122.0
26.0,20992.0
26.0,18871.0
26.0,19466.0
26.0,18942.0
26.0,21807.0
26.0,18859.0
26.0,21782.0
26.0,23140.0
26.0,21920.0
26.0,22932.0
26.0,21489.0
26.0,20201.0
26.0,19262.0
26.0,19782.0
26.0,17722.0
26.0,20040.0
26.0,18303.0
26.0,18425.0
26.0,19301.0
26.0,20508.0
26.0,25285.0
26.0,556.0
26.0,-34.0
26.0,-1976.0
26.0,-2875.0
26.0,-3871.0
26.0,-2055.0
26.0,-444.0
26.0,-2030.0
26.0,-5116.0
26.0,-2803.0
26.0,-832.0
26.0,-199.0
26.0,-2655.0
26.0,-2228.0
26.0,-165.0
26.0,-1617.0
26.0,-1480.0
26.0,584.0
26.0,94.0
26.0,755.0
26.0,522.0
26.0,-1035.0
26.0,-2209.0
26.0,-1640.0
26.0,-5280.0
26.0,-727.0
26.0,-2524.0
26.0,-2437.0
26.0,-1788.0
26.0,-2742.0
26.0,-2013.0
26.0,457.0
26.0,-1170.0
26.0,841.0
26.0,-3191.0
26.0,-2872.0
26.0,-3388.0
26.0,-1992.0
26.0,1767.0
26.0,-3372.0
26.0,217.0
26.0,-2060.0
26.0,-1784.0
26.0,-3657.0
26.0,-2546.0
26.0,-2386.0
26.0,-1324.0
26.0,-2498.0
26.0,964.0
26.0,-336.0
26.0,-3503.0
26.0,-3269.0
26.0,-2911.0
26.0,-1550.0
26.0,-3604.0
26.0,-1331.0
26.0,-1712.0
26.0,-1508.0
26.0,900.0
26.0,-453.0
26.0,-4790.0
26.0,-4213.0
26.0,-4697.0
26.0,176.0
26.0,-229.0
26.0,-3769.0
26.0,-1956.0
26.0,644.0
26.0,804.0
26.0,-2367.0
26.0,-30.0
26.0,-4157.0
26.0,-1481.0
26.0,-3967.0
26.0,-136.0
26.0,-2324.0
26.0,-3526.0
26.0,-1454.0
26.0,-1338.0
26.0,-416.0
26.0,-575.0
26.0,-976.0
26.0,1677.0
26.0,-3096.0
26.0,-207.0
26.0,-3010.0
26.0,-2644.0
26.0,-416.0
26.0,-1558.0
26.0,-2427.0
26.0,-784.0
26.0,-3237.0
26.0,-598.0
26.0,1556.0
26.0,1022.0
26.0,419.0
26.0,448.0
26.0,-658.0
26.0,708.0
26.0,-94.0
27.0,9166.0
27.0,-52.0
27.0,-979.0
27.0,-114.0
27.0,-1533.0
27.0,2217.0
27.0,67.0
27.0,-1183.0
27.0,1904.0
27.0,-1492.0
27.0,1529.0
27.0,-1070.0
27.0,-2841.0
27.0,2090.0
27.0,-3433.0
27.0,-583.0
27.0,-1388.0
27.0,-1966.0
27.0,-1103.0
27.0,-557.0
27.0,-2669.0
27.0,-2158.0
27.0,2394.0
27.0,1039.0
27.0,-685.0
27.0,-1100.0
27.0,1757.0
27.0,-1945.0
27.0,-233.0
27.0,-2115.0
27.0,846.0
27.0,1985.0
27.0,-1951.0
27.0,555.0
27.0,510.0
27.0,2342.0
27.0,378.0
27.0,903.0
27.0,349.0
27.0,1306.0
27.0,-1267.0
27.0,-1256.0
27.0,-451.0
27.0,274.0
27.0,-1684.0
27.0,680.0
27.0,1506.0
27.0,-311.0
27.0,-1367.0
27.0,-1638.0
27.0,-44.0
27.0,1233.0
27.0,738.0
27.0,-2140.0
27.0,-3431.0
27.0,-3762.0
27.0,-1691.0
27.0,-1120.0
27.0,1751.0
27.0,-2149.0
27.0,-137.0
27.0,-1858.0
27.0,-1851.0
27.0,-2707.0
27.0,-1988.0
27.0,-1132.0
27.0,-2217.0
27.0,381.0
27.0,-2029.0
27.0,-4092.0
27.0,-2914.0
27.0,-2693.0
27.0,-4289.0
27.0,-2335.0
27.0,-2708.0
27.0,-5052.0
27.0,-2548.0
27.0,-795.0
27.0,-1377.0
27.0,-554.0
27.0,-1751.0
27.0,-3612.0
27.0,-2642.0
27.0,-649.0
27.0,-1752.0
27.0,-990.0
27.0,1544.0
27.0,-2370.0
27.0,-1989.0
27.0,674.0
27.0,-128.0
27.0,-3080.0
27.0,235.0
27.0,-616.0
27.0,-1505.0
27.0,-215.0
27.0,-2848.0
27.0,-3014.0
27.0,-3559.0
27.0,-5004.0
27.0,-3413.0
27.0,-4159.0
27.0,-2792.0
27.0,-4005.0
27.0,-4511.0
27.0,-4175.0
27.0,-1690.0
27.0,-5729.0
27.0,-6076.0
27.0,-4554.0
27.0,-4466.0
27.0,-2962.0
27.0,-1361.0
27.0,1308.0
27.0,-1193.0
27.0,-1524.0
27.0,-1954.0
27.0,-3983.0
27.0,-6487.0
27.0,-252.0
27.0,-1884.0
27.0,-73.0
27.0,-1200.0
27.0,-1860.0
27.0,-3269.0
27.0,-4153.0
27.0,-3106.0
27.0,667.0
27.0,-2084.0
27.0,-1276.0
27.0,-1580.0
27.0,-476.0
27.0,820.0
27.0,1507.0
27.0,518.0
27.0,-2423.0
27.0,-3427.0
27.0,-4993.0
27.0,-1365.0
27.0,-2965.0
27.0,-2615.0
27.0,-3964.0
27.0,-2496.0
27.0,-1423.0
27.0,1522.0
27.0,-1244.0
27.0,-3720.0
27.0,-7703.0
27.0,-3408.0
27.0,-3712.0
27.0,5809.0
27.0,7155.0
27.0,8159.0
27.0,6453.0
27.0,5764.0
27.0,10665.0
27.0,4964.0
27.0,11156.0
27.0,9590.0
27.0,9372.0
27.0,7967.0
27.0,6655.0
27.0,9273.0
27.0,8341.0
27.0,9760.0
27.0,9095.0
27.0,9973.0
27.0,10042.0
27.0,7574.0
27.0,7927.0
27.0,8369.0
27.0,10078.0
27.0,4817.0
27.0,6790.0
27.0,8390.0
27.0,6109.0
27.0,9296.0
27.0,10349.0
27.0,12824.0
27.0,6858.0
27.0,9969.0
27.0,7466.0
27.0,9773.0
27.0,10401.0
27.0,8620.0
27.0,10092.0
27.0,10677.0
27.0,12536.0
27.0,20655.0
27.0,21265.0
27.0,24539.0
27.0,16242.0
27.0,10450.0
27.0,9941.0
27.0,12389.0
27.0,10554.0
27.0,8970.0
27.0,10071.0
27.0,8413.0
27.0,9259.0
27.0,12195.0
27.0,9777.0
27.0,10805.0
27.0,9225.0
27.0,8552.0
27.0,8707.0
27.0,13232.0
27.0,7202.0
27.0,9945.0
27.0,8077.0
27.0,9313.0
27.0,11024.0
27.0,7153.0
27.0,8709.0
27.0,7608.0
27.0,7938.0
27.0,9363.0
27.0,10163.0
27.0,5053.0
27.0,9192.0
27.0,10720.0
27.0,8390.0
27.0,9903.0
27.0,9762.0
27.0,7768.0
27.0,11181.0
27.0,18853.0
27.0,21479.0
27.0,19942.0
27.0,20921.0
27.0,24516.0
27.0,21480.0
27.0,22936.0
27.0,20025.0
27.0,21316.0
27.0,19835.0
27.0,23123.0
27.0,19182.0
27.0,20703.0
27.0,22371.0
27.0,22094.0
27.0,19513.0
27.0,21428.0
27.0,21046.0
27.0,23115.0
27.0,23670.0
27.0,20721.0
27.0,21425.0
27.0,20338.0
27.0,20474.0
27.0,20658.0
27.0,22391.0
27.0,20599.0
27.0,31282.0
27.0,31628.0
27.0,31904.0
27.0,35636.0
27.0,24025.0
27.0,21359.0
27.0,21247.0
27.0,19308.0
27.0,24323.0
27.0,22361.0
27.0,18257.0
27.0,19391.0
27.0,20267.0
27.0,22830.0
27.0,21154.0
27.0,22670.0
27.0,18637.0
27.0,23796.0
27.0,25821.0
27.0,22198.0
27.0,23346.0
27.0,23820.0
27.0,20415.0
27.0,21274.0
27.0,24792.0
27.0,20062.0
27.0,21188.0
27.0,23317.0
27.0,24225.0
27.0,20814.0
27.0,22637.0
27.0,21479.0
27.0,20286.0
27.0,23030.0
27.0,20938.0
27.0,24374.0
27.0,22835.0
27.0,22439.0
27.0,24456.0
27.0,16287.0
27.0,22262.0
27.0,23131.0
27.0,21413.0
27.0,19817.0
27.0,20569.0
27.0,19797.0
27.0,2111.0
27.0,-520.0
27.0,-2912.0
27.0,-3324.0
27.0,-3652.0
27.0,-3321.0
27.0,-1391.0
27.0,-372.0
27.0,-1604.0
27.0,-359.0
27.0,-6010.0
27.0,2231.0
27.0,-2155.0
27.0,-4204.0
27.0,-4884.0
27.0,-2270.0
27.0,-1322.0
27.0,-2096.0
27.0,1193.0
27.0,-2477.0
27.0,-2013.0
27.0,-3933.0
27.0,-420.0
27.0,-2013.0
27.0,-1075.0
27.0,-1624.0
27.0,971.0
27.0,-251.0
27.0,2249.0
27.0,-805.0
27.0,655.0
27.0,-2739.0
27.0,-1740.0
27.0,-130.0
27.0,2389.0
27.0,957.0
27.0,1642.0
27.0,-1680.0
27.0,777.0
27.0,1737.0
27.0,-609.0
27.0,-1077.0
27.0,366.0
27.0,-2483.0
27.0,237.0
27.0,2116.0
27.0,2117.0
27.0,610.0
27.0,-1109.0
27.0,-189.0
27.0,1808.0
27.0,547.0
27.0,563.0
27.0,-3104.0
27.0,-183.0
27.0,3180.0
27.0,750.0
27.0,1378.0
27.0,-871.0
27.0,-4348.0
27.0,-2584.0
27.0,-3466.0
27.0,833.0
27.0,-3356.0
27.0,-1486.0
27.0,834.0
27.0,-363.0
27.0,458.0
27.0,223.0
27.0,-4235.0
27.0,-3301.0
27.0,1219.0
27.0,-2248.0
27.0,-2175.0
27.0,-3389.0
27.0,-2141.0
27.0,-3441.0
27.0,-3414.0
27.0,-5781.0
27.0,-2856.0
27.0,-6349.0
27.0,-3469.0
27.0,-3664.0
27.0,-2957.0
27.0,-1573.0
27.0,-5856.0
27.0,-2944.0
27.0,-3017.0
27.0,243.0
27.0,993.0
27.0,-1082.0
27.0,3512.0
27.0,-1802.0
27.0,-1416.0
27.0,-2189.0
27.0,748.0
27.0,-1962.0
27.0,-588.0
27.0,-274.0
27.0,-3144.0
28.0,10221.0
28.0,2415.0
28.0,814.0
28.0,3503.0
28.0,1587.0
28.0,75.0
28.0,3760.0
28.0,1031.0
28.0,-328.0
28.0,-983.0
28.0,778.0
28.0,894.0
28.0,-2735.0
28.0,1681.0
28.0,3275.0
28.0,870.0
28.0,742.0
28.0,3116.0
28.0,4114.0
28.0,633.0
28.0,742.0
28.0,444.0
28.0,-1928.0
28.0,134.0
28.0,-2517.0
28.0,-1998.0
28.0,1566.0
28.0,4302.0
28.0,796.0
28.0,498.0
28.0,1147.0
28.0,1788.0
28.0,1754.0
28.0,2006.0
28.0,2159.0
28.0,1920.0
28.0,-567.0
28.0,625.0
28.0,-156.0
28.0,919.0
28.0,2429.0
28.0,136.0
28.0,4442.0
28.0,1525.0
28.0,948.0
28.0,2839.0
28.0,2678.0
28.0,3092.0
28.0,2276.0
28.0,3291.0
28.0,2187.0
28.0,220.0
28.0,-76.0
28.0,-1065.0
28.0,1387.0
28.0,-91.0
28.0,-1398.0
28.0,-622.0
28.0,-1407.0
28.0,556.0
28.0,1423.0
28.0,-1970.0
28.0,718.0
28.0,-548.0
28.0,-3434.0
28.0,6.0
28.0,-1042.0
28.0,2554.0
28.0,403.0
28.0,1069.0
28.0,1189.0
28.0,158.0
28.0,-41.0
28.0,1385.0
28.0,-345.0
28.0,57.0
28.0,3238.0
28.0,206.0
28.0,1877.0
28.0,2395.0
28.0,2541.0
28.0,-1133.0
28.0,-102.0
28.0,2208.0
28.0,2487.0
28.0,1991.0
28.0,2701.0
28.0,4001.0
28.0,2200.0
28.0,-158.0
28.0,4140.0
28.0,705.0
28.0,1793.0
28.0,2596.0
28.0,365.0
28.0,811.0
28.0,2251.0
28.0,-268.0
28.0,3549.0
28.0,1145.0
28.0,5487.0
28.0,103.0
28.0,3790.0
28.0,452.0
28.0,771.0
28.0,2023.0
28.0,1448.0
28.0,1303.0
28.0,-375.0
28.0,2427.0
28.0,2003.0
28.0,1171.0
28.0,3905.0
28.0,1847.0
28.0,-1697.0
28.0,1618.0
28.0,1372.0
28.0,2853.0
28.0,1469.0
28.0,101.0
28.0,961.0
28.0,4540.0
28.0,-1043.0
28.0,5333.0
28.0,13020.0
28.0,14195.0
28.0,14693.0
28.0,12959.0
28.0,13354.0
28.0,13772.0
28.0,13761.0
28.0,11204.0
28.0,13784.0
28.0,11387.0
28.0,12750.0
28.0,13527.0
28.0,12251.0
28.0,9498.0
28.0,11519.0
28.0,11740.0
28.0,15902.0
28.0,12398.0
28.0,9303.0
28.0,13003.0
28.0,11950.0
28.0,14442.0
28.0,14981.0
28.0,13316.0
28.0,13138.0
28.0,13312.0
28.0,12683.0
28.0,14843.0
28.0,12479.0
28.0,15301.0
28.0,15373.0
28.0,14061.0
28.0,12010.0
28.0,16628.0
28.0,21957.0
28.0,24337.0
28.0,24128.0
28.0,21245.0
28.0,24010.0
28.0,28322.0
28.0,27248.0
28.0,27844.0
28.0,22599.0
28.0,25492.0
28.0,24474.0
28.0,26213.0
28.0,25173.0
28.0,22806.0
28.0,24068.0
28.0,23786.0
28.0,23483.0
28.0,21672.0
28.0,20810.0
28.0,23552.0
28.0,22809.0
28.0,25402.0
28.0,25237.0
28.0,22651.0
28.0,21122.0
28.0,19180.0
28.0,20057.0
28.0,23413.0
28.0,24429.0
28.0,31932.0
28.0,33187.0
28.0,34239.0
28.0,32556.0
28.0,35888.0
28.0,38549.0
28.0,33952.0
28.0,35001.0
28.0,33757.0
28.0,36109.0
28.0,34320.0
28.0,30944.0
28.0,30307.0
28.0,36555.0
28.0,44498.0
28.0,45749.0
28.0,47031.0
28.0,49380.0
28.0,46360.0
28.0,45511.0
28.0,45897.0
28.0,48753.0
28.0,45967.0
28.0,49322.0
28.0,49033.0
28.0,43775.0
28.0,47482.0
28.0,50531.0
28.0,45220.0
28.0,47266.0
28.0,47964.0
28.0,46979.0
28.0,51108.0
28.0,50604.0
28.0,50024.0
28.0,45145.0
28.0,47643.0
28.0,46565.0
28.0,47655.0
28.0,50617.0
28.0,47135.0
28.0,41945.0
28.0,48595.0
28.0,48376.0
28.0,43572.0
28.0,45090.0
28.0,47764.0
28.0,47145.0
28.0,48222.0
28.0,45168.0
28.0,42715.0
28.0,47445.0
28.0,46747.0
28.0,45020.0
28.0,46136.0
28.0,46910.0
28.0,47554.0
28.0,42337.0
28.0,33580.0
28.0,34130.0
28.0,30695.0
28.0,35078.0
28.0,35341.0
28.0,33000.0
28.0,34631.0
28.0,38138.0
28.0,35271.0
28.0,36799.0
28.0,34248.0
28.0,36137.0
28.0,35273.0
28.0,36952.0
28.0,33772.0
28.0,37183.0
28.0,33839.0
28.0,35894.0
28.0,37665.0
28.0,35835.0
28.0,37421.0
28.0,37724.0
28.0,36554.0
28.0,32958.0
28.0,38372.0
28.0,35323.0
28.0,35647.0
28.0,32244.0
28.0,37662.0
28.0,34785.0
28.0,34245.0
28.0,34933.0
28.0,28643.0
28.0,22150.0
28.0,21033.0
28.0,33803.0
28.0,34780.0
28.0,37162.0
28.0,35566.0
28.0,34524.0
28.0,37453.0
28.0,35994.0
28.0,34996.0
28.0,34674.0
28.0,37255.0
28.0,35349.0
28.0,36430.0
28.0,34890.0
28.0,32805.0
28.0,35341.0
28.0,33905.0
28.0,31516.0
28.0,32491.0
28.0,34635.0
28.0,2407.0
28.0,1909.0
28.0,-255.0
28.0,506.0
28.0,-1543.0
28.0,-1235.0
28.0,-1528.0
28.0,-1480.0
28.0,271.0
28.0,357.0
28.0,-2353.0
28.0,-4290.0
28.0,-913.0
28.0,-1864.0
28.0,318.0
28.0,-173.0
28.0,1420.0
28.0,-1791.0
28.0,4393.0
28.0,-4.0
28.0,454.0
28.0,-204.0
28.0,2449.0
28.0,2373.0
28.0,-1350.0
28.0,1927.0
28.0,-132.0
28.0,-3709.0
28.0,-2477.0
28.0,-1670.0
28.0,400.0
28.0,594.0
28.0,-3532.0
28.0,-5806.0
28.0,-1664.0
28.0,-2080.0
28.0,-4400.0
28.0,-2642.0
28.0,-3965.0
28.0,-4878.0
28.0,-5200.0
28.0,146.0
28.0,210.0
28.0,55.0
28.0,-2074.0
28.0,-1616.0
28.0,-4886.0
28.0,-2601.0
28.0,-1431.0
28.0,1066.0
28.0,3396.0
28.0,1481.0
28.0,-2009.0
28.0,-1517.0
28.0,-2033.0
28.0,-5059.0
28.0,-4827.0
28.0,-2381.0
28.0,-2919.0
28.0,-1313.0
28.0,-2481.0
28.0,-4518.0
28.0,947.0
28.0,-1791.0
28.0,239.0
28.0,-3366.0
28.0,-94.0
28.0,-79.0
28.0,307.0
28.0,-2672.0
28.0,-1341.0
28.0,1457.0
28.0,1319.0
28.0,215.0
28.0,-1383.0
28.0,2707.0
28.0,1690.0
28.0,-576.0
28.0,-4162.0
28.0,-461.0
28.0,-459.0
28.0,-179.0
28.0,-2312.0
28.0,-2707.0
28.0,-476.0
28.0,2384.0
28.0,-1744.0
28.0,-1670.0
28.0,-804.0
28.0,714.0
28.0,-1377.0
28.0,-786.0
28.0,-3692.0
28.0,-4922.0
28.0,-3492.0
28.0,-3977.0
28.0,-1330.0
28.0,-1724.0
28.0,392.0
28.0,-2836.0
29.0,12972.0
29.0,5259.0
29.0,5451.0
29.0,5720.0
29.0,6476.0
29.0,7904.0
29.0,2348.0
29.0,3902.0
29.0,6746.0
29.0,6229.0
29.0,4661.0
29.0,3382.0
29.0,2253.0
29.0,6055.0
29.0,4579.0
29.0,7393.0
29.0,7737.0
29.0,5665.0
29.0,8291.0
29.0,6852.0
29.0,5544.0
29.0,7049.0
29.0,8973.0
29.0,6979.0
29.0,6222.0
29.0,5013.0
29.0,7076.0
29.0,4741.0
29.0,5826.0
29.0,1937.0
29.0,6444.0
29.0,5707.0
29.0,6422.0
29.0,5550.0
29.0,5538.0
29.0,6286.0
29.0,5158.0
29.0,7486.0
29.0,4791.0
29.0,3075.0
29.0,4366.0
29.0,2400.0
29.0,5538.0
29.0,5013.0
29.0,6064.0
29.0,5041.0
29.0,4104.0
29.0,6221.0
29.0,4267.0
29.0,4849.0
29.0,4626.0
29.0,4086.0
29.0,7555.0
29.0,2942.0
29.0,3399.0
29.0,7923.0
29.0,8340.0
29.0,6723.0
29.0,6319.0
29.0,4286.0
29.0,3761.0
29.0,3740.0
29.0,466.0
29.0,5929.0
29.0,8681.0
29.0,3615.0
29.0,4124.0
29.0,3389.0
29.0,2462.0
29.0,5087.0
29.0,1046.0
29.0,5375.0
29.0,2794.0
29.0,2278.0
29.0,3659.0
29.0,6015.0
29.0,2284.0
29.0,3395.0
29.0,2743.0
29.0,3901.0
29.0,3356.0
29.0,2251.0
29.0,819.0
29.0,1874.0
29.0,4818.0
29.0,3867.0
29.0,2588.0
29.0,6340.0
29.0,3254.0
29.0,3387.0
29.0,2959.0
29.0,2627.0
29.0,3475.0
29.0,3497.0
29.0,3473.0
29.0,3400.0
29.0,5319.0
29.0,7461.0
29.0,3907.0
29.0,3891.0
29.0,3835.0
29.0,5164.0
29.0,7191.0
29.0,5822.0
29.0,3279.0
29.0,4287.0
29.0,3782.0
29.0,7121.0
29.0,7802.0
29.0,3776.0
29.0,4860.0
29.0,2639.0
29.0,5795.0
29.0,4380.0
29.0,7364.0
29.0,4827.0
29.0,4981.0
29.0,4792.0
29.0,5138.0
29.0,7253.0
29.0,5142.0
29.0,2797.0
29.0,8642.0
29.0,7686.0
29.0,6958.0
29.0,5451.0
29.0,6448.0
29.0,5362.0
29.0,5992.0
29.0,7897.0
29.0,5060.0
29.0,3927.0
29.0,4338.0
29.0,3371.0
29.0,4045.0
29.0,2372.0
29.0,5009.0
29.0,6947.0
29.0,5963.0
29.0,7147.0
29.0,9186.0
29.0,4031.0
29.0,6437.0
29.0,4443.0
29.0,3898.0
29.0,6762.0
29.0,5383.0
29.0,5429.0
29.0,5510.0
29.0,6479.0
29.0,6184.0
29.0,1989.0
29.0,4160.0
29.0,3570.0
29.0,4959.0
29.0,6752.0
29.0,6190.0
29.0,7282.0
29.0,6639.0
29.0,4432.0
29.0,3378.0
29.0,3236.0
29.0,3748.0
29.0,2457.0
29.0,4113.0
29.0,4826.0
29.0,3201.0
29.0,5639.0
29.0,4481.0
29.0,6538.0
29.0,4773.0
29.0,5170.0
29.0,5646.0
29.0,7424.0
29.0,6219.0
29.0,4556.0
29.0,5278.0
29.0,14108.0
29.0,13816.0
29.0,13766.0
29.0,11826.0
29.0,12202.0
29.0,19856.0
29.0,16663.0
29.0,17292.0
29.0,16867.0
29.0,18550.0
29.0,19562.0
29.0,20679.0
29.0,18414.0
29.0,17979.0
29.0,20132.0
29.0,18991.0
29.0,17526.0
29.0,16944.0
29.0,21066.0
29.0,17215.0
29.0,16648.0
29.0,16066.0
29.0,17441.0
29.0,17840.0
29.0,14252.0
29.0,16741.0
29.0,13636.0
29.0,16852.0
29.0,17207.0
29.0,16154.0
29.0,16384.0
29.0,12770.0
29.0,16984.0
29.0,16897.0
29.0,16965.0
29.0,16148.0
29.0,16587.0
29.0,17047.0
29.0,18442.0
29.0,15548.0
29.0,13033.0
29.0,13646.0
29.0,13813.0
29.0,12869.0
29.0,17759.0
29.0,17318.0
29.0,13712.0
29.0,18757.0
29.0,18500.0
29.0,14384.0
29.0,15358.0
29.0,15007.0
29.0,17386.0
29.0,18781.0
29.0,16639.0
29.0,14909.0
29.0,14539.0
29.0,17481.0
29.0,14627.0
29.0,17987.0
29.0,16962.0
29.0,17835.0
29.0,16458.0
29.0,16630.0
29.0,16266.0
29.0,14120.0
29.0,15873.0
29.0,15011.0
29.0,12843.0
29.0,13128.0
29.0,14185.0
29.0,14644.0
29.0,17157.0
29.0,17965.0
29.0,14965.0
29.0,18327.0
29.0,17649.0
29.0,19524.0
29.0,18068.0
29.0,18039.0
29.0,14729.0
29.0,17491.0
29.0,16683.0
29.0,19428.0
29.0,15935.0
29.0,15480.0
29.0,16013.0
29.0,16481.0
29.0,16804.0
29.0,19238.0
29.0,15867.0
29.0,17631.0
29.0,14121.0
29.0,18006.0
29.0,19425.0
29.0,19378.0
29.0,34983.0
29.0,38764.0
29.0,37362.0
29.0,41170.0
29.0,37298.0
29.0,41710.0
29.0,39807.0
29.0,38043.0
29.0,38269.0
29.0,37099.0
29.0,38159.0
29.0,37348.0
29.0,40382.0
29.0,38356.0
29.0,41026.0
29.0,40330.0
29.0,40164.0
29.0,43073.0
29.0,40352.0
29.0,36243.0
29.0,39163.0
29.0,41267.0
29.0,38964.0
29.0,34732.0
29.0,39241.0
29.0,38911.0
29.0,2796.0
29.0,6076.0
29.0,6826.0
29.0,5797.0
29.0,4682.0
29.0,5021.0
29.0,2103.0
29.0,24.0
29.0,4156.0
29.0,2966.0
29.0,5748.0
29.0,4059.0
29.0,7865.0
29.0,5661.0
29.0,1833.0
29.0,1353.0
29.0,1495.0
29.0,165.0
29.0,942.0
29.0,5074.0
29.0,3844.0
29.0,6489.0
29.0,5166.0
29.0,953.0
29.0,344.0
29.0,2292.0
29.0,666.0
29.0,1769.0
29.0,521.0
29.0,920.0
29.0,1280.0
29.0,-1934.0
29.0,1534.0
29.0,6503.0
29.0,1956.0
29.0,6180.0
29.0,4648.0
29.0,4087.0
29.0,2786.0
29.0,4572.0
29.0,1661.0
29.0,1323.0
29.0,1678.0
29.0,1715.0
29.0,1170.0
29.0,1500.0
29.0,4232.0
29.0,-474.0
29.0,4079.0
29.0,2493.0
29.0,266.0
29.0,2792.0
29.0,1365.0
29.0,4098.0
29.0,4241.0
29.0,259.0
29.0,1736.0
29.0,2419.0
29.0,4121.0
29.0,578.0
29.0,2457.0
29.0,2729.0
29.0,451.0
29.0,254.0
29.0,2303.0
29.0,-251.0
29.0,573.0
29.0,32.0
29.0,-1648.0
29.0,1163.0
29.0,-579.0
29.0,-2007.0
29.0,-1403.0
29.0,-423.0
29.0,1271.0
29.0,-449.0
29.0,3093.0
29.0,586.0
29.0,4756.0
29.0,472.0
29.0,1953.0
29.0,2535.0
29.0,1078.0
29.0,497.0
29.0,3071.0
29.0,1765.0
29.0,2207.0
29.0,2353.0
29.0,3508.0
29.0,5776.0
29.0,5633.0
29.0,2015.0
29.0,811.0
29.0,2353.0
29.0,-1559.0
29.0,925.0
29.0,1649.0
29.0,3252.0
29.0,-1128.0
29.0,701.0
30.0,12649.0
30.0,4523.0
30.0,4666.0
30.0,729.0
30.0,563.0
30.0,1017.0
30.0,2805.0
30.0,4584.0
30.0,3316.0
30.0,5491.0
30.0,7025.0
30.0,4271.0
30.0,699.0
30.0,5873.0
30.0,3736.0
30.0,3811.0
30.0,3212.0
30.0,4119.0
30.0,-2086.0
30.0,-218.0
30.0,1038.0
30.0,742.0
30.0,3035.0
30.0,2978.0
30.0,2576.0
30.0,5359.0
30.0,2943.0
30.0,2212.0
30.0,2101.0
30.0,2799.0
30.0,4062.0
30.0,2397.0
30.0,4648.0
