Run_number,Counts
75.0,8558317.0
75.0,8549224.0
75.0,8442264.0
75.0,8340094.0
75.0,8590009.0
75.0,8393389.0
75.0,8501715.0
75.0,8501673.0
75.0,8501393.0
75.0,8590607.0
75.0,8659010.0
75.0,8569230.0
75.0,8436398.0
75.0,8529714.0
75.0,8711664.0
75.0,8839769.0
75.0,8672562.0
75.0,8775074.0
75.0,8890308.0
75.0,9051340.0
75.0,8901249.0
75.0,8931897.0
75.0,8908155.0
75.0,8975888.0
75.0,8988298.0
75.0,9040638.0
75.0,9018057.0
75.0,9082352.0
75.0,9050047.0
75.0,9199852.0
75.0,9367458.0
75.0,9270030.0
75.0,9325988.0
75.0,9517646.0
75.0,9372781.0
75.0,9361438.0
75.0,9378073.0
75.0,9446078.0
75.0,9525994.0
75.0,9475172.0
75.0,9423930.0
75.0,9529046.0
75.0,9577914.0
75.0,9661565.0
75.0,9970069.0
75.0,9711980.0
75.0,9690116.0
75.0,9603649.0
75.0,9854222.0
75.0,9704792.0
75.0,9758431.0
75.0,9752152.0
75.0,9745287.0
75.0,9842046.0
75.0,1795.0
75.0,976.0
75.0,877.0
75.0,-1831.0
75.0,566.0
75.0,1416.0
75.0,-1458.0
75.0,-2075.0
75.0,547.0
75.0,1142.0
75.0,845.0
75.0,556.0
75.0,369.0
75.0,-2014.0
75.0,1043.0
75.0,2709.0
75.0,2071.0
75.0,-666.0
75.0,-757.0
75.0,-2177.0
75.0,1017.0
75.0,-1516.0
75.0,-378.0
75.0,-1058.0
75.0,-1852.0
75.0,-2872.0
75.0,-49.0
75.0,-3092.0
75.0,250.0
75.0,6125.0
75.0,3533.0
75.0,-8.0
75.0,-30.0
75.0,942.0
75.0,4677.0
75.0,4513.0
75.0,2984.0
75.0,1085.0
75.0,877.0
75.0,2389.0
75.0,3846.0
75.0,277.0
75.0,281.0
75.0,1775.0
75.0,702.0
75.0,2385.0
75.0,2904.0
75.0,1389.0
75.0,2873.0
75.0,3952.0
75.0,1654.0
75.0,483.0
75.0,2700.0
75.0,1279.0
75.0,3271.0
75.0,558.0
75.0,476.0
75.0,-311.0
75.0,-94.0
75.0,-2237.0
75.0,-2268.0
75.0,-1370.0
75.0,352.0
75.0,-196.0
75.0,1500.0
75.0,1757.0
75.0,239.0
75.0,744.0
75.0,1518.0
75.0,-875.0
75.0,-584.0
75.0,-3890.0
75.0,-1078.0
75.0,-483.0
75.0,1829.0
75.0,-1423.0
75.0,1327.0
75.0,-38.0
75.0,-3278.0
75.0,-5474.0
75.0,259.0
75.0,-2473.0
75.0,-1716.0
75.0,-3424.0
75.0,-2159.0
75.0,-1443.0
75.0,4381.0
75.0,2269.0
75.0,242.0
75.0,125.0
75.0,2105.0
75.0,-1971.0
75.0,84.0
75.0,-532.0
75.0,618.0
75.0,-435.0
75.0,2443.0
75.0,-700.0
75.0,-1451.0
75.0,-3112.0
93.0,-18595.0
93.0,-16749.0
93.0,-12007.0
93.0,-14189.0
93.0,-12055.0
93.0,-13142.0
93.0,-14583.0
93.0,-12363.0
93.0,-13860.0
93.0,-12638.0
93.0,-15926.0
93.0,-12758.0
93.0,-13551.0
93.0,-7199.0
93.0,-8963.0
93.0,-13711.0
93.0,-12608.0
93.0,-9526.0
93.0,-11008.0
93.0,-9263.0
93.0,-9660.0
93.0,-8816.0
93.0,-6989.0
93.0,-6030.0
93.0,-9061.0
93.0,-4819.0
93.0,-8850.0
93.0,-8109.0
93.0,-6792.0
93.0,-6430.0
93.0,-8397.0
93.0,-7133.0
93.0,-8129.0
93.0,-5589.0
93.0,-4909.0
93.0,-1737.0
93.0,-6247.0
93.0,-3846.0
93.0,-1660.0
93.0,-2507.0
93.0,-4068.0
93.0,-5241.0
93.0,-7888.0
93.0,-6486.0
93.0,-7345.0
93.0,-4839.0
93.0,-6969.0
93.0,-3353.0
93.0,-4197.0
93.0,-3653.0
93.0,-3600.0
93.0,-1018.0
93.0,-2069.0
93.0,-3015.0
93.0,-7465.0
93.0,-5684.0
93.0,-7218.0
93.0,-2698.0
93.0,-3009.0
93.0,-2987.0
93.0,-5662.0
93.0,-5056.0
93.0,-6560.0
93.0,-4519.0
93.0,-4594.0
93.0,-3872.0
93.0,-3322.0
93.0,-4081.0
93.0,-4464.0
93.0,-3122.0
93.0,-2761.0
93.0,-1159.0
93.0,369.0
93.0,-3214.0
93.0,-1168.0
93.0,-2114.0
93.0,-3539.0
93.0,-1405.0
93.0,-5547.0
93.0,-4990.0
93.0,-7847.0
93.0,-1715.0
93.0,-5426.0
93.0,-6356.0
93.0,-8775.0
93.0,-4443.0
93.0,-2903.0
93.0,1284.0
93.0,1479.0
93.0,605.0
93.0,-1100.0
93.0,-1572.0
93.0,-4498.0
93.0,-2709.0
93.0,-3592.0
93.0,-1139.0
93.0,-3327.0
93.0,-451.0
93.0,-699.0
93.0,-191.0
93.0,2979338.0
93.0,3077249.0
93.0,3121767.0
93.0,3201841.0
93.0,3209252.0
93.0,3246792.0
93.0,3343807.0
93.0,3378220.0
93.0,3431236.0
93.0,3512457.0
93.0,3467982.0
93.0,3468060.0
93.0,3615727.0
93.0,3604819.0
93.0,3608757.0
93.0,3601862.0
93.0,3733298.0
93.0,3666109.0
93.0,3777661.0
93.0,3907165.0
93.0,3890857.0
93.0,3881277.0
93.0,4012526.0
93.0,3978113.0
93.0,4100506.0
93.0,4184775.0
93.0,4290289.0
93.0,4433780.0
93.0,4401827.0
93.0,4532024.0
93.0,4665703.0
93.0,4558992.0
93.0,4569927.0
93.0,4792723.0
93.0,4725656.0
93.0,4840648.0
93.0,4776270.0
93.0,4876127.0
93.0,4830664.0
93.0,4839476.0
93.0,4868680.0
93.0,5040390.0
93.0,5073735.0
93.0,5152505.0
93.0,5143487.0
93.0,5256249.0
93.0,5234604.0
93.0,5286552.0
93.0,5345606.0
93.0,5408906.0
93.0,5399991.0
93.0,5398317.0
93.0,5373837.0
93.0,5554456.0
93.0,5497164.0
93.0,5513759.0
93.0,5733207.0
93.0,5759769.0
93.0,5688929.0
93.0,6012496.0
93.0,5840259.0
93.0,5890263.0
93.0,5937349.0
93.0,5950423.0
93.0,6012655.0
93.0,5999354.0
93.0,6051247.0
93.0,6066636.0
93.0,6186761.0
93.0,6181929.0
93.0,6471686.0
93.0,6385896.0
93.0,6386953.0
93.0,6609897.0
93.0,6665669.0
93.0,6529376.0
93.0,6533648.0
93.0,6463543.0
93.0,6660863.0
93.0,6693073.0
93.0,6748491.0
93.0,6724648.0
93.0,6770263.0
93.0,6821811.0
93.0,6945807.0
93.0,7015991.0
93.0,6845133.0
93.0,7025399.0
93.0,7152570.0
93.0,6937184.0
93.0,7078977.0
93.0,7194988.0
93.0,7182240.0
93.0,7223525.0
93.0,7345630.0
93.0,7365948.0
93.0,7440216.0
93.0,7385351.0
93.0,7512470.0
93.0,7686688.0
93.0,7510344.0
93.0,7482646.0
93.0,7684735.0
93.0,7840039.0
93.0,7700081.0
93.0,7619761.0
93.0,7691544.0
93.0,7820118.0
93.0,7892143.0
93.0,7953798.0
93.0,7958033.0
93.0,7908988.0
93.0,8043939.0
93.0,8181910.0
93.0,8356830.0
93.0,8095684.0
93.0,8191008.0
93.0,8374684.0
93.0,8170778.0
93.0,8360884.0
93.0,8476740.0
93.0,8434518.0
93.0,8458724.0
93.0,8391504.0
93.0,8541055.0
93.0,8319961.0
93.0,8606273.0
93.0,8825571.0
93.0,9013173.0
93.0,8696226.0
93.0,8812387.0
93.0,8967030.0
93.0,9044702.0
93.0,8803863.0
93.0,8792600.0
93.0,8852699.0
93.0,9027008.0
93.0,9277290.0
93.0,9209748.0
93.0,9236762.0
93.0,9176787.0
93.0,9277752.0
93.0,9291526.0
93.0,9143606.0
93.0,9037329.0
93.0,9081915.0
93.0,9428244.0
93.0,9080571.0
93.0,9066835.0
93.0,9112233.0
93.0,9155729.0
93.0,9151486.0
93.0,9104217.0
93.0,9156807.0
93.0,9420162.0
93.0,9299112.0
93.0,9539203.0
93.0,9801814.0
93.0,9290592.0
93.0,9816843.0
93.0,9860231.0
93.0,9695233.0
93.0,9614674.0
93.0,9769481.0
93.0,9750042.0
93.0,9584055.0
93.0,9842123.0
93.0,9754369.0
93.0,9770444.0
93.0,9871579.0
93.0,10013300.0
93.0,10142833.0
93.0,9969793.0
93.0,9592642.0
93.0,9446972.0
93.0,10250714.0
93.0,10175584.0
93.0,10143995.0
93.0,10230883.0
93.0,10314341.0
93.0,10353301.0
93.0,10250079.0
93.0,10268674.0
93.0,10351088.0
93.0,10309604.0
93.0,10290878.0
93.0,10652389.0
93.0,10432238.0
93.0,10410383.0
93.0,10451416.0
93.0,10459567.0
93.0,10482433.0
93.0,10432613.0
93.0,10489126.0
93.0,10653385.0
93.0,10648967.0
93.0,10661037.0
93.0,10731656.0
93.0,10758549.0
93.0,-2764.0
93.0,-7707.0
93.0,-5413.0
93.0,-3992.0
93.0,-3807.0
93.0,528.0
93.0,818.0
93.0,-2876.0
93.0,-2000.0
93.0,-8140.0
93.0,-9118.0
93.0,-5267.0
93.0,-5962.0
93.0,-1603.0
93.0,1696.0
93.0,-1845.0
93.0,-666.0
93.0,783.0
93.0,-64.0
93.0,-594.0
93.0,-66.0
93.0,622.0
93.0,-2264.0
93.0,-1668.0
93.0,442.0
93.0,-2455.0
93.0,865.0
93.0,505.0
93.0,-2655.0
93.0,-4723.0
93.0,-5753.0
93.0,-728.0
93.0,-987.0
93.0,857.0
93.0,1321.0
93.0,-2390.0
93.0,-1132.0
93.0,-2236.0
93.0,-2067.0
93.0,-1318.0
93.0,-1175.0
93.0,-4620.0
93.0,-3277.0
93.0,-4519.0
93.0,-3555.0
93.0,-2087.0
93.0,-590.0
93.0,1015.0
93.0,28.0
93.0,-2270.0
93.0,-1209.0
93.0,-3681.0
93.0,-2931.0
93.0,-5072.0
93.0,-2998.0
93.0,-3543.0
93.0,36.0
93.0,-935.0
93.0,-2502.0
93.0,-4072.0
93.0,-2872.0
93.0,-5020.0
93.0,-983.0
93.0,-4300.0
93.0,-1580.0
93.0,-3620.0
93.0,236.0
93.0,-739.0
93.0,-2748.0
93.0,-2805.0
93.0,-1435.0
93.0,-4133.0
93.0,-438.0
93.0,-6854.0
93.0,-1473.0
93.0,-3436.0
93.0,1030.0
93.0,212.0
93.0,1745.0
93.0,136.0
93.0,-533.0
93.0,-2483.0
93.0,-1305.0
93.0,-4550.0
93.0,-1667.0
93.0,-4579.0
93.0,1160.0
93.0,-886.0
93.0,-2855.0
93.0,-4728.0
93.0,-141.0
93.0,-1151.0
93.0,-1521.0
93.0,-3566.0
93.0,-2734.0
93.0,-869.0
93.0,373.0
93.0,740.0
93.0,-1124.0
93.0,-2038.0
113.0,-1617.0
113.0,-121.0
113.0,806.0
113.0,2809.0
113.0,-982.0
113.0,2216.0
113.0,1650.0
113.0,2164.0
113.0,3378.0
113.0,3319.0
113.0,3654.0
113.0,3668.0
113.0,1137.0
113.0,3931.0
113.0,-360.0
113.0,1895.0
113.0,2132.0
113.0,4038.0
113.0,1966.0
113.0,3421.0
113.0,3714.0
113.0,4506.0
113.0,4814.0
113.0,6988.0
113.0,3300.0
113.0,3702.0
113.0,2313.0
113.0,3955.0
113.0,2786.0
113.0,3627.0
113.0,3781.0
113.0,5056.0
113.0,3021.0
113.0,4695.0
113.0,1537.0
113.0,3760.0
113.0,2466.0
113.0,4867.0
113.0,4757.0
113.0,5356.0
113.0,665.0
113.0,3604.0
113.0,1420.0
113.0,1836.0
113.0,-1634.0
113.0,690.0
113.0,500.0
113.0,1808.0
113.0,3139.0
113.0,4080.0
113.0,4223.0
113.0,2509.0
113.0,306.0
113.0,703.0
113.0,1702.0
113.0,1864.0
113.0,3141.0
113.0,4400.0
113.0,3689.0
113.0,4417.0
113.0,2771.0
113.0,2405.0
113.0,1248.0
113.0,4794.0
113.0,3775.0
113.0,2023.0
113.0,-1463.0
113.0,-354.0
113.0,-468.0
113.0,776.0
113.0,561.0
113.0,2360.0
113.0,873.0
113.0,2147.0
113.0,3302.0
113.0,3115.0
113.0,3827.0
113.0,3638.0
113.0,2359.0
113.0,2876.0
113.0,3338.0
113.0,2407.0
113.0,-351.0
113.0,2960.0
113.0,1577.0
113.0,2898.0
113.0,306.0
113.0,3715.0
113.0,-89.0
113.0,3197.0
113.0,-101.0
113.0,-156.0
113.0,-1821.0
113.0,921.0
113.0,1402.0
113.0,2964.0
113.0,751.0
113.0,3114.0
113.0,1584.0
113.0,4526.0
113.0,2813779.0
113.0,2828498.0
113.0,2886261.0
113.0,2962642.0
113.0,2966461.0
113.0,3051335.0
113.0,3127008.0
113.0,3115926.0
113.0,3165722.0
113.0,3236066.0
113.0,3291081.0
113.0,3364968.0
113.0,3405982.0
113.0,3427054.0
113.0,3452895.0
113.0,3459763.0
113.0,3469607.0
113.0,3514476.0
113.0,3487395.0
113.0,3539360.0
113.0,3666546.0
113.0,3707878.0
113.0,3717992.0
113.0,3814020.0
113.0,3888186.0
113.0,3877002.0
113.0,3911574.0
113.0,3949860.0
113.0,3999054.0
113.0,4013528.0
113.0,4070904.0
113.0,4099671.0
113.0,4160778.0
113.0,4199603.0
113.0,4179654.0
113.0,4292037.0
113.0,4338623.0
113.0,4394194.0
113.0,4472410.0
113.0,4475666.0
113.0,4505480.0
113.0,4490075.0
113.0,4559946.0
113.0,4591381.0
113.0,4641752.0
113.0,4672422.0
113.0,4661891.0
113.0,4759054.0
113.0,4695554.0
113.0,4855254.0
113.0,4834905.0
113.0,4805909.0
113.0,4872147.0
113.0,5031952.0
113.0,5033805.0
113.0,5024656.0
113.0,5055065.0
113.0,5144353.0
113.0,5134655.0
113.0,5145995.0
113.0,5170407.0
113.0,5251679.0
113.0,5236535.0
113.0,5284882.0
113.0,5420100.0
113.0,5485919.0
113.0,5532733.0
113.0,5600698.0
113.0,5623615.0
113.0,5609424.0
113.0,5710876.0
113.0,5701513.0
113.0,5678927.0
113.0,5720372.0
113.0,5749990.0
113.0,5762565.0
113.0,5784482.0
113.0,5908196.0
113.0,5986142.0
113.0,5985104.0
113.0,6093323.0
113.0,6025269.0
113.0,6106334.0
113.0,6107599.0
113.0,6126223.0
113.0,6125007.0
113.0,6218694.0
113.0,6270157.0
113.0,6403333.0
113.0,6327905.0
113.0,6407843.0
113.0,6396464.0
113.0,6454429.0
113.0,6645013.0
113.0,6582940.0
113.0,6613858.0
113.0,6726225.0
113.0,6775740.0
113.0,6724793.0
113.0,6828109.0
113.0,6876029.0
113.0,6866215.0
113.0,6879229.0
113.0,6908248.0
113.0,6840386.0
113.0,6953267.0
113.0,6978634.0
113.0,7189626.0
113.0,7227237.0
113.0,7219136.0
113.0,7070941.0
113.0,7214142.0
113.0,7166450.0
113.0,7183336.0
113.0,7151009.0
113.0,7188930.0
113.0,6985150.0
113.0,7076995.0
113.0,7116359.0
113.0,7254550.0
113.0,7457523.0
113.0,7545517.0
113.0,7562054.0
113.0,7581896.0
113.0,7552556.0
113.0,7701174.0
113.0,7625562.0
113.0,7606178.0
113.0,7827395.0
113.0,7891720.0
113.0,7844704.0
113.0,7737391.0
113.0,7824724.0
113.0,7901900.0
113.0,7721029.0
113.0,7740789.0
113.0,7899575.0
113.0,7967247.0
113.0,7754646.0
113.0,7888128.0
113.0,8187547.0
113.0,8036209.0
113.0,8066501.0
113.0,8095107.0
113.0,8129341.0
113.0,8190233.0
113.0,8217291.0
113.0,8255585.0
113.0,8202076.0
113.0,8438515.0
113.0,8479384.0
113.0,8401022.0
113.0,8469639.0
113.0,8498138.0
113.0,8519050.0
113.0,8502220.0
113.0,8586163.0
113.0,8541476.0
113.0,8632762.0
113.0,8575224.0
113.0,8633656.0
113.0,8683345.0
113.0,8657350.0
113.0,8908584.0
113.0,8941568.0
113.0,8997563.0
113.0,8909862.0
113.0,8905611.0
113.0,8843109.0
113.0,8992508.0
113.0,8974574.0
113.0,8894289.0
113.0,8900040.0
113.0,8967094.0
113.0,9005644.0
113.0,9127363.0
113.0,9147134.0
113.0,9097227.0
113.0,9188906.0
113.0,9297721.0
113.0,9305794.0
113.0,9122660.0
113.0,9029109.0
113.0,9344149.0
113.0,9189290.0
113.0,9239096.0
113.0,9285052.0
113.0,9257732.0
113.0,9236858.0
113.0,9369591.0
113.0,9398959.0
113.0,9455052.0
113.0,9522711.0
113.0,9523040.0
113.0,9639473.0
113.0,9466570.0
113.0,9602904.0
113.0,9666914.0
113.0,9751631.0
113.0,-1054.0
113.0,-1435.0
113.0,-1622.0
113.0,-2106.0
113.0,901.0
113.0,-56.0
113.0,-1706.0
113.0,-1480.0
113.0,-233.0
113.0,-5712.0
113.0,-3277.0
113.0,-2096.0
113.0,528.0
113.0,-320.0
113.0,785.0
113.0,-3152.0
113.0,-1958.0
113.0,-2514.0
113.0,-2066.0
113.0,-1629.0
113.0,-382.0
113.0,-2874.0
113.0,-1910.0
113.0,-1628.0
113.0,259.0
113.0,-1742.0
113.0,953.0
113.0,-2791.0
113.0,-1325.0
113.0,-469.0
113.0,231.0
113.0,-2520.0
113.0,-1887.0
113.0,-1489.0
113.0,-532.0
113.0,-1738.0
113.0,760.0
113.0,-2085.0
113.0,3038.0
113.0,-2089.0
113.0,113.0
113.0,-947.0
113.0,907.0
113.0,277.0
113.0,549.0
113.0,-1042.0
113.0,-716.0
113.0,2624.0
113.0,1551.0
113.0,-1301.0
113.0,498.0
113.0,-432.0
113.0,1673.0
113.0,-267.0
113.0,1160.0
113.0,449.0
113.0,1754.0
113.0,1167.0
113.0,1157.0
113.0,397.0
113.0,-774.0
113.0,-1181.0
113.0,1054.0
113.0,-1164.0
113.0,1613.0
113.0,807.0
113.0,1760.0
113.0,-547.0
113.0,-344.0
113.0,-1581.0
113.0,-567.0
113.0,-2207.0
113.0,-1586.0
113.0,-305.0
113.0,232.0
113.0,16.0
113.0,417.0
113.0,675.0
113.0,4328.0
113.0,2943.0
113.0,2572.0
113.0,398.0
113.0,1173.0
113.0,-2408.0
113.0,844.0
113.0,-2350.0
113.0,-326.0
113.0,-1062.0
113.0,2867.0
113.0,885.0
113.0,3215.0
113.0,2021.0
113.0,2728.0
113.0,1274.0
113.0,1138.0
113.0,2410.0
113.0,2828.0
113.0,154.0
113.0,854.0
113.0,137.0
116.0,-3461.0
116.0,-680.0
116.0,-3193.0
116.0,1749.0
116.0,-2183.0
116.0,-612.0
116.0,295.0
116.0,-114.0
116.0,-3503.0
116.0,-1183.0
116.0,-2151.0
116.0,-116.0
116.0,-1478.0
116.0,420.0
116.0,759.0
116.0,-764.0
116.0,-3993.0
116.0,-1339.0
116.0,-525.0
116.0,1694.0
116.0,-969.0
116.0,1328.0
116.0,-261.0
116.0,2172.0
116.0,921.0
116.0,1124.0
116.0,2035.0
116.0,1507.0
116.0,1191.0
116.0,924.0
116.0,3202.0
116.0,1877.0
116.0,1238.0
116.0,3530.0
116.0,3737.0
116.0,904.0
116.0,-599.0
116.0,1363.0
116.0,-2308.0
116.0,-466.0
116.0,-1715.0
116.0,-2129.0
116.0,127.0
116.0,1484.0
116.0,-30.0
116.0,3404.0
116.0,2017.0
116.0,2289.0
116.0,2012.0
116.0,1997.0
116.0,1016.0
116.0,859.0
116.0,2422.0
116.0,1745.0
116.0,-4552.0
116.0,-3579.0
116.0,-3592.0
116.0,762.0
116.0,745.0
116.0,-999.0
116.0,336.0
116.0,300.0
116.0,-520.0
116.0,248.0
116.0,-2113.0
116.0,2069.0
116.0,408.0
116.0,1445.0
116.0,1260.0
116.0,-342.0
116.0,-764.0
116.0,-2635.0
116.0,-2906.0
116.0,770.0
116.0,1066.0
116.0,3511.0
116.0,-170.0
116.0,4291.0
116.0,3409.0
116.0,3854.0
116.0,2440.0
116.0,2731.0
116.0,1117.0
116.0,3792.0
116.0,2315.0
116.0,1286.0
116.0,996.0
116.0,979.0
116.0,-724.0
116.0,798.0
116.0,2096.0
116.0,5102.0
116.0,3368.0
116.0,3001.0
116.0,2609.0
116.0,4998.0
116.0,4954.0
116.0,2957.0
116.0,1926.0
116.0,-736.0
116.0,2434264.0
116.0,2486661.0
116.0,2513962.0
116.0,2534776.0
116.0,2572297.0
116.0,2539493.0
116.0,2593973.0
116.0,2651056.0
116.0,2699177.0
116.0,2759965.0
116.0,2833088.0
116.0,2856962.0
116.0,2882849.0
116.0,2906169.0
116.0,2926571.0
116.0,2964035.0
116.0,3038390.0
116.0,3095417.0
116.0,3130512.0
116.0,3087191.0
116.0,3094100.0
116.0,3079093.0
116.0,3230840.0
116.0,3219382.0
116.0,3168883.0
116.0,3267348.0
116.0,3374850.0
116.0,3387268.0
116.0,3466582.0
116.0,3500801.0
116.0,3532113.0
116.0,3555664.0
116.0,3614815.0
116.0,3767748.0
116.0,3686747.0
116.0,3692757.0
116.0,3716096.0
116.0,3791951.0
116.0,3807568.0
116.0,3879991.0
116.0,3902229.0
116.0,3974393.0
116.0,4004076.0
116.0,4027794.0
116.0,4072672.0
116.0,4033514.0
116.0,4074877.0
116.0,4238117.0
116.0,4209466.0
116.0,4182677.0
116.0,4255870.0
116.0,4365934.0
116.0,4337159.0
116.0,4362759.0
116.0,4405406.0
116.0,4433630.0
116.0,4470835.0
116.0,4558609.0
116.0,4562852.0
116.0,4652120.0
116.0,4607213.0
116.0,4586874.0
116.0,4690137.0
116.0,4618029.0
116.0,4661696.0
116.0,4726863.0
116.0,4879941.0
116.0,4866042.0
116.0,4843096.0
116.0,4894561.0
116.0,4935763.0
116.0,5037694.0
116.0,5089067.0
116.0,5076218.0
116.0,5133923.0
116.0,5156780.0
116.0,5234824.0
116.0,5218363.0
116.0,5187906.0
116.0,5222130.0
116.0,5354441.0
116.0,5321880.0
116.0,5338871.0
116.0,5315178.0
116.0,5372045.0
116.0,5496959.0
116.0,5519933.0
116.0,5483322.0
116.0,5507412.0
116.0,5567794.0
116.0,5601631.0
116.0,5692468.0
116.0,5635064.0
116.0,5620952.0
116.0,5742016.0
116.0,5755038.0
116.0,5732184.0
116.0,5711474.0
116.0,5728834.0
116.0,5834561.0
116.0,5881431.0
116.0,5974534.0
116.0,6049080.0
116.0,6144115.0
116.0,6086106.0
116.0,6181489.0
116.0,6099289.0
116.0,6008785.0
116.0,6066288.0
116.0,6272730.0
116.0,6236025.0
116.0,6271185.0
116.0,6326795.0
116.0,6395725.0
116.0,6386605.0
116.0,6487502.0
116.0,6416334.0
116.0,6473100.0
116.0,6366143.0
116.0,6331264.0
116.0,6571544.0
116.0,6505200.0
116.0,6601037.0
116.0,6677700.0
116.0,6658437.0
116.0,6650454.0
116.0,6605305.0
116.0,6667382.0
116.0,6656474.0
116.0,6720669.0
116.0,6866775.0
116.0,6948415.0
116.0,6867044.0
116.0,6909421.0
116.0,7142394.0
116.0,6961238.0
116.0,6964576.0
116.0,6957501.0
116.0,7060049.0
116.0,7041529.0
116.0,6986082.0
116.0,7020896.0
116.0,6985254.0
116.0,6875258.0
116.0,6948070.0
116.0,7033512.0
116.0,7045277.0
116.0,7083626.0
116.0,7159016.0
116.0,7230259.0
116.0,7083473.0
116.0,7180964.0
116.0,7500616.0
116.0,7555720.0
116.0,7514494.0
116.0,7437750.0
116.0,7456400.0
116.0,7571699.0
116.0,7710187.0
116.0,7780080.0
116.0,7710975.0
116.0,7614309.0
116.0,7611496.0
116.0,7755154.0
116.0,7660525.0
116.0,7673450.0
116.0,7660603.0
116.0,7732830.0
116.0,7657846.0
116.0,7590616.0
116.0,7687613.0
116.0,7747282.0
116.0,7792937.0
116.0,7805139.0
116.0,7869515.0
116.0,7890299.0
116.0,7837134.0
116.0,7973861.0
116.0,8113595.0
116.0,7995506.0
116.0,8066670.0
116.0,8230253.0
116.0,8223453.0
116.0,8155937.0
116.0,8195995.0
116.0,8321690.0
116.0,8327315.0
116.0,8308535.0
116.0,8323804.0
116.0,8365263.0
116.0,8427367.0
116.0,8301155.0
116.0,8496557.0
116.0,8357685.0
116.0,8358726.0
116.0,8376180.0
116.0,8539440.0
116.0,8465175.0
116.0,8455092.0
116.0,2719.0
116.0,4237.0
116.0,2701.0
116.0,77.0
116.0,-5237.0
116.0,-6316.0
116.0,-4745.0
116.0,-1345.0
116.0,596.0
116.0,2702.0
116.0,2027.0
116.0,1908.0
116.0,157.0
116.0,2475.0
116.0,393.0
116.0,580.0
116.0,2199.0
116.0,2421.0
116.0,2889.0
116.0,-881.0
116.0,-856.0
116.0,-1087.0
116.0,-821.0
116.0,1534.0
116.0,555.0
116.0,1598.0
116.0,408.0
116.0,-486.0
116.0,1454.0
116.0,704.0
116.0,2157.0
116.0,-534.0
116.0,-93.0
116.0,-3388.0
116.0,-3398.0
116.0,-3246.0
116.0,-2696.0
116.0,-856.0
116.0,-1117.0
116.0,-952.0
116.0,808.0
116.0,-2772.0
116.0,-3050.0
116.0,-2589.0
116.0,1210.0
116.0,269.0
116.0,226.0
116.0,-499.0
116.0,-514.0
116.0,-1349.0
116.0,-2393.0
116.0,-1188.0
116.0,903.0
116.0,372.0
116.0,1385.0
116.0,565.0
116.0,1125.0
116.0,-440.0
116.0,474.0
116.0,-2046.0
116.0,438.0
116.0,385.0
116.0,1808.0
116.0,923.0
116.0,-622.0
116.0,-5549.0
116.0,-3285.0
116.0,-5750.0
116.0,-3104.0
116.0,-1267.0
116.0,1943.0
116.0,-768.0
116.0,2459.0
116.0,-1109.0
116.0,1387.0
116.0,-982.0
116.0,1053.0
116.0,-1070.0
116.0,1755.0
116.0,-309.0
116.0,639.0
116.0,133.0
116.0,1907.0
116.0,-1736.0
116.0,952.0
116.0,422.0
116.0,204.0
116.0,-335.0
116.0,1145.0
116.0,1772.0
116.0,1333.0
116.0,-37.0
116.0,2101.0
116.0,-2899.0
116.0,-905.0
116.0,-3370.0
116.0,-916.0
116.0,-2326.0
116.0,536.0
116.0,435.0
152.0,-12262.0
152.0,-11363.0
152.0,-11129.0
152.0,-10268.0
152.0,-11160.0
152.0,-11192.0
152.0,-10420.0
152.0,-9747.0
152.0,-9740.0
152.0,-9555.0
152.0,-9441.0
152.0,-7203.0
152.0,-5313.0
152.0,-7161.0
152.0,-7268.0
152.0,-9994.0
152.0,-8039.0
152.0,-8418.0
152.0,-5009.0
152.0,-9376.0
152.0,-8609.0
152.0,-8484.0
152.0,-6749.0
152.0,-8256.0
152.0,-2536.0
152.0,-7491.0
152.0,-7160.0
152.0,-7444.0
152.0,-5150.0
152.0,-8295.0
152.0,-4876.0
152.0,-6402.0
152.0,-6429.0
152.0,-6106.0
152.0,-4886.0
152.0,-6503.0
152.0,-6184.0
152.0,-4068.0
152.0,-3648.0
152.0,-3575.0
152.0,-6410.0
152.0,-6568.0
152.0,-6842.0
152.0,-8679.0
152.0,-6660.0
152.0,-6958.0
152.0,-6095.0
152.0,-6109.0
152.0,-5474.0
152.0,-6090.0
152.0,-5574.0
152.0,-4693.0
152.0,-4864.0
152.0,-3994.0
152.0,-2783.0
152.0,-3184.0
152.0,-3240.0
152.0,-4538.0
152.0,-4048.0
152.0,-2931.0
152.0,-2382.0
152.0,-4488.0
152.0,-2736.0
152.0,-2898.0
152.0,-3601.0
152.0,-5353.0
152.0,-4599.0
152.0,-3601.0
152.0,-3347.0
152.0,-3339.0
152.0,-1274.0
152.0,-1621.0
152.0,-1382.0
152.0,-3141.0
152.0,-1177.0
152.0,-735.0
152.0,-223.0
152.0,-4382.0
152.0,-3040.0
152.0,-4082.0
152.0,-2185.0
152.0,-2462.0
152.0,-2227.0
152.0,-1576.0
152.0,-358.0
152.0,-95.0
152.0,1189.0
152.0,-1825.0
152.0,-2399.0
152.0,-1667.0
152.0,91.0
152.0,1137.0
152.0,-777.0
152.0,-3051.0
152.0,-2287.0
152.0,-4712.0
152.0,-5128.0
152.0,-3876.0
152.0,-459.0
152.0,-1368.0
152.0,2743700.0
152.0,2756151.0
152.0,2849275.0
152.0,2923852.0
